Symbol,Date,Value
BC51.F,2022-06-01,112.62141020273414
BC51.F,2022-06-14,120.06177799279902
BC51.F,2022-06-17,107.38199562252188
BC51.F,2022-06-23,108.2292134128656
BC51.F,2022-06-24,111.34327914133601
BC51.F,2022-07-01,110.47691621721704
BC51.F,2022-07-05,124.18061507752753
BC51.F,2022-07-13,110.60344720642367
BC51.F,2022-07-14,113.2340608079325
BC51.F,2022-07-18,109.61076227909264
BC51.F,2022-07-19,117.05461242901549
BC51.F,2022-07-21,115.08978267604931
BC51.F,2022-07-22,114.23922960861654
BC51.F,2022-07-26,127.66037458312199
BC51.F,2022-08-03,121.1295275681058
BI5.F,2022-01-04,76.3997607593679
BI5.F,2022-02-01,79.06777489163474
BI5.F,2022-02-17,67.08513335572545
BI5.F,2022-02-23,76.85418194513373
BI5.F,2022-02-25,81.67766147674001
BI5.F,2022-02-28,72.9920426697955
BI5.F,2022-03-02,64.46753478990455
BI5.F,2022-03-03,66.41650093588586
BI5.F,2022-03-07,79.52011376849451
BI5.F,2022-04-20,80.68353001802349
BI5.F,2022-07-06,82.83781558791053
BI5.F,2022-07-26,88.4294294853752
BI5.F,2022-08-03,78.1214748681851
BLZ.F,2022-01-03,412.8177071664268
BLZ.F,2022-01-04,419.6572992507365
BLZ.F,2022-01-05,447.15235178829903
BLZ.F,2022-01-07,375.2085215778496
BLZ.F,2022-01-10,358.010587333143
BLZ.F,2022-01-11,342.6915724400747
BLZ.F,2022-01-12,378.83317164584304
BLZ.F,2022-01-13,396.5959135526705
BLZ.F,2022-01-14,363.31372174219734
BLZ.F,2022-01-17,353.94898193796456
BLZ.F,2022-01-18,334.43966267025644
BLZ.F,2022-01-19,344.30551619896653
BLZ.F,2022-01-20,322.86311189055255
BLZ.F,2022-01-21,315.26855408352947
BLZ.F,2022-01-24,318.3333955769598
BLZ.F,2022-01-25,285.9564862030451
BLZ.F,2022-01-26,306.13914230814595
BLZ.F,2022-01-27,328.5164260673461
BLZ.F,2022-01-28,312.32375645159675
BLZ.F,2022-01-31,360.16461721199767
BLZ.F,2022-02-01,310.1098050988618
BLZ.F,2022-02-02,325.53657742501554
BLZ.F,2022-02-03,298.7174324306402
BLZ.F,2022-02-04,302.88084349724375
BLZ.F,2022-02-07,307.3510049984722
BLZ.F,2022-02-08,293.1432596700739
BLZ.F,2022-02-09,332.2105763687793
BLZ.F,2022-02-10,320.68791222465507
BLZ.F,2022-02-11,295.8488710524706
BLZ.F,2022-02-14,326.0472060335938
BLZ.F,2022-02-15,304.0644801701297
BLZ.F,2022-02-16,310.82275557367086
BLZ.F,2022-02-17,280.65858922464474
BLZ.F,2022-02-18,305.98365669574935
BLZ.F,2022-02-21,272.7192894479538
BLZ.F,2022-02-22,283.0140237071959
BLZ.F,2022-02-23,320.8409667393869
BLZ.F,2022-02-24,299.19312074529574
BLZ.F,2022-02-25,305.62531476553494
BLZ.F,2022-02-28,313.7584185797812
BLZ.F,2022-03-01,327.4237071998826
BLZ.F,2022-03-02,314.8669764913075
BLZ.F,2022-03-03,286.9583549084082
BLZ.F,2022-03-04,244.95943198989724
BLZ.F,2022-03-07,296.85456049016864
BLZ.F,2022-03-08,256.520087284599
BLZ.F,2022-03-09,303.2094826482588
BLZ.F,2022-03-10,263.53670246647374
BLZ.F,2022-03-11,272.96515995217663
BLZ.F,2022-03-14,289.4205036011695
BLZ.F,2022-03-15,309.50599016830034
BLZ.F,2022-03-16,338.0364852369722
BLZ.F,2022-03-17,315.1999880929997
BLZ.F,2022-03-18,312.6143883299778
BLZ.F,2022-03-21,334.75898884078833
BLZ.F,2022-03-22,315.4774244033899
BLZ.F,2022-03-23,311.1206274229364
BLZ.F,2022-03-24,337.6417581688018
BLZ.F,2022-03-25,295.73867684113696
BLZ.F,2022-03-28,317.99689416037336
BLZ.F,2022-03-29,304.5854191363932
BLZ.F,2022-03-30,348.808301142137
BLZ.F,2022-03-31,300.73095238641326
BLZ.F,2022-04-01,352.1207652817347
BLZ.F,2022-04-04,323.4379071941121
BLZ.F,2022-04-05,324.5191980138219
BLZ.F,2022-04-06,339.60430262180955
BLZ.F,2022-04-07,342.3152911712849
BLZ.F,2022-04-08,332.11542630888687
BLZ.F,2022-04-11,324.59768455084594
BLZ.F,2022-04-12,291.2189121699933
BLZ.F,2022-04-13,303.02605781545225
BLZ.F,2022-04-14,316.76857875377175
BLZ.F,2022-04-19,314.3061837929641
BLZ.F,2022-04-20,341.5414820018117
BLZ.F,2022-04-21,262.17125829805485
BLZ.F,2022-04-22,292.2720468326417
BLZ.F,2022-04-25,268.0596898140999
BLZ.F,2022-04-26,237.7458663447762
BLZ.F,2022-04-27,248.03388236586804
BLZ.F,2022-04-28,258.35509516200824
BLZ.F,2022-04-29,228.02031315898364
BLZ.F,2022-05-02,219.9674696683435
BLZ.F,2022-05-03,228.80207960772697
BLZ.F,2022-05-04,223.83779301761308
BLZ.F,2022-05-05,238.57328463340332
BLZ.F,2022-05-06,216.87106082029487
BLZ.F,2022-05-09,189.9996523536609
BLZ.F,2022-05-10,181.379273746101
BLZ.F,2022-05-11,217.889343867285
BLZ.F,2022-05-12,214.20573501402438
BLZ.F,2022-05-13,198.35609066567625
BLZ.F,2022-05-16,215.9586403222931
BLZ.F,2022-05-17,223.6171596317622
BLZ.F,2022-05-18,230.75015627382166
BLZ.F,2022-05-19,241.24185933680096
BLZ.F,2022-05-20,242.3818772880492
BLZ.F,2022-05-23,260.51953386802546
BLZ.F,2022-05-24,223.52114763248227
BLZ.F,2022-05-25,266.424531491476
BLZ.F,2022-05-26,261.989330359118
BLZ.F,2022-05-27,252.4261624722066
BLZ.F,2022-05-30,244.12624471085414
BLZ.F,2022-05-31,272.8107912967553
BLZ.F,2022-06-01,230.2925077261078
BLZ.F,2022-06-02,251.87182307158105
BLZ.F,2022-06-03,244.6673699485618
BLZ.F,2022-06-06,270.7789688355655
BLZ.F,2022-06-07,256.8685883339228
BLZ.F,2022-06-08,243.46423359138115
BLZ.F,2022-06-09,223.02809047085202
BLZ.F,2022-06-10,216.13349066591886
BLZ.F,2022-06-13,205.45377447677168
BLZ.F,2022-06-14,224.24517041236675
BLZ.F,2022-06-15,216.31331350099248
BLZ.F,2022-06-16,218.5444260977701
BLZ.F,2022-06-17,192.26942119551566
BLZ.F,2022-06-20,211.4126090977365
BLZ.F,2022-06-21,210.64118494158717
BLZ.F,2022-06-22,212.75682435138808
BLZ.F,2022-06-23,214.04648651261166
BLZ.F,2022-06-24,216.9064261223962
BLZ.F,2022-06-27,210.6260644528291
BLZ.F,2022-06-28,228.90506075568388
BLZ.F,2022-06-29,190.90301105531452
BLZ.F,2022-06-30,210.23613404696317
BLZ.F,2022-07-01,202.07246601195666
BLZ.F,2022-07-04,193.89201087951932
BLZ.F,2022-07-05,221.8622207374103
BLZ.F,2022-07-06,225.0925540764179
BLZ.F,2022-07-07,218.58156853408533
BLZ.F,2022-07-08,208.24822819692403
BLZ.F,2022-07-11,204.34387636183993
BLZ.F,2022-07-12,230.31787187080127
BLZ.F,2022-07-13,227.29064202753182
BLZ.F,2022-07-14,214.71338086892158
BLZ.F,2022-07-15,244.78723863793027
BLZ.F,2022-07-18,245.65724846207635
BLZ.F,2022-07-19,225.8094808364868
BLZ.F,2022-07-20,248.25786100768053
BLZ.F,2022-07-21,241.72980027195536
BLZ.F,2022-07-22,263.4233094077117
BLZ.F,2022-07-26,270.6365768627931
BLZ.F,2022-07-27,256.91891627320825
BLZ.F,2022-07-28,239.764697858706
BLZ.F,2022-07-29,295.951316610962
BLZ.F,2022-08-01,282.4803703362866
BLZ.F,2022-08-02,269.83338300779747
BLZ.F,2022-08-03,296.8481200851639
C44.F,2022-01-06,135.2224379684354
C44.F,2022-01-11,135.87399385638125
C44.F,2022-01-12,135.03402462169154
C44.F,2022-01-13,118.15363638229424
C44.F,2022-01-17,118.09495560556921
C44.F,2022-01-18,124.60627877005284
C44.F,2022-01-19,121.23668477717543
C44.F,2022-01-24,142.53567148591307
C44.F,2022-01-27,122.86572723634211
C44.F,2022-01-28,140.1543680415901
C44.F,2022-01-31,129.00678916045263
C44.F,2022-02-01,137.96036814985536
C44.F,2022-02-03,139.52239406292293
C44.F,2022-02-08,128.00977004676852
C44.F,2022-02-10,125.2599801430557
C44.F,2022-02-11,153.11709615273395
C44.F,2022-02-14,130.94833757609055
C44.F,2022-02-16,125.77276585193216
C44.F,2022-02-22,131.4023747314847
C44.F,2022-03-01,132.38278079473432
C44.F,2022-03-07,137.5823814038279
C44.F,2022-03-10,124.96048668898385
C44.F,2022-03-11,126.77227406418214
C44.F,2022-03-15,115.79473241806092
C44.F,2022-03-21,139.41288743990646
C44.F,2022-03-29,137.60690961606022
C44.F,2022-04-04,135.46355261896298
C44.F,2022-04-05,125.29612563762723
C44.F,2022-04-06,138.61803951477148
C44.F,2022-04-07,143.38595568042663
C44.F,2022-04-08,140.1199036992169
C44.F,2022-04-11,130.09996684073653
C44.F,2022-04-12,139.32034358237462
C44.F,2022-04-13,126.49818721623429
C44.F,2022-04-14,138.35010683121916
C44.F,2022-04-19,120.44076392039565
C44.F,2022-04-20,114.9390150381811
C44.F,2022-04-21,131.4753204063133
C44.F,2022-04-22,132.16943124974202
C44.F,2022-04-25,134.4820898011447
C44.F,2022-04-26,125.68618061697958
C44.F,2022-04-27,130.19010469622918
C44.F,2022-04-28,134.41777615280458
C44.F,2022-04-29,128.3636344079669
C44.F,2022-05-02,133.38405334845697
C44.F,2022-05-04,123.70689618744078
C44.F,2022-05-05,114.84596872976607
C44.F,2022-05-06,126.69939700923426
C44.F,2022-05-09,124.5205850660436
C44.F,2022-05-12,127.86676723382575
C44.F,2022-05-13,134.47602196495362
C44.F,2022-05-16,120.77826625065809
C44.F,2022-05-17,135.06414394213195
C44.F,2022-05-18,125.87272706651626
C44.F,2022-05-19,120.39213758422287
C44.F,2022-05-20,121.95611122328859
C44.F,2022-05-23,113.76454409953791
C44.F,2022-05-24,118.34663467984528
C44.F,2022-05-25,112.02565342348846
C44.F,2022-05-26,136.39460332216362
C44.F,2022-05-27,123.29955047464787
C44.F,2022-05-30,127.51909296284552
C44.F,2022-06-01,120.70109648215933
C44.F,2022-06-02,123.1078276077056
C44.F,2022-06-03,126.93276902685176
C44.F,2022-06-06,121.09869592071864
C44.F,2022-06-07,124.76272273589585
C44.F,2022-06-08,122.37150171546095
C44.F,2022-06-09,112.80247432882405
C44.F,2022-06-10,101.60797997813782
C44.F,2022-06-13,120.89229657465863
C44.F,2022-06-14,114.85362604591948
C44.F,2022-06-15,106.41624692818935
C44.F,2022-06-16,98.9960624798135
C44.F,2022-06-17,113.61306665364111
C44.F,2022-06-20,108.48162670414607
C44.F,2022-06-21,122.21314284748972
C44.F,2022-06-22,93.90052345564597
C44.F,2022-06-23,100.54526103549954
C44.F,2022-06-24,101.77181094346935
C44.F,2022-06-27,105.77965290633473
C44.F,2022-06-28,107.71193228311749
C44.F,2022-06-30,100.9735187178866
C44.F,2022-07-01,112.1128451030597
C44.F,2022-07-04,113.91187671219501
C44.F,2022-07-05,100.57659920732503
C44.F,2022-07-06,119.28237489178862
C44.F,2022-07-07,129.00630341155684
C44.F,2022-07-08,114.21505096396359
C44.F,2022-07-11,118.19305617101753
C44.F,2022-07-12,114.36736311161192
C44.F,2022-07-15,116.02857249158835
C44.F,2022-07-18,106.24070210908903
C44.F,2022-07-19,99.0654800456855
C44.F,2022-07-20,103.28061586430327
C44.F,2022-07-21,108.89747403318414
C44.F,2022-07-27,106.04532618419292
C44.F,2022-07-28,108.52455082715316
C44.F,2022-07-29,102.72595056031427
C44.F,2022-08-01,104.40524179658402
C44.F,2022-08-02,96.57063162342992
C44.F,2022-08-03,99.49817727929542
CPK.F,2022-01-03,337.99781919680044
CPK.F,2022-01-04,314.69246273466024
CPK.F,2022-01-05,329.65129471043565
CPK.F,2022-01-06,325.1110027706224
CPK.F,2022-01-07,293.00153637638
CPK.F,2022-01-10,292.24127698157827
CPK.F,2022-01-11,291.0250927385004
CPK.F,2022-01-12,265.46259184074466
CPK.F,2022-01-13,292.80090017753713
CPK.F,2022-01-14,265.2523690966718
CPK.F,2022-01-17,265.26348001174733
CPK.F,2022-01-18,256.72463177292985
CPK.F,2022-01-19,285.5038372330338
CPK.F,2022-01-20,275.94805309992233
CPK.F,2022-01-21,316.49100989281015
CPK.F,2022-01-25,303.20727769599506
CPK.F,2022-01-26,319.87094556108974
CPK.F,2022-01-27,323.3076638917763
CPK.F,2022-01-28,295.9935998377805
CPK.F,2022-01-31,306.4178529817034
CPK.F,2022-02-01,312.3930036674979
CPK.F,2022-02-02,337.8910043895019
CPK.F,2022-02-03,282.0957628156778
CPK.F,2022-02-04,342.02157261010564
CPK.F,2022-02-07,297.86321305648335
CPK.F,2022-02-08,287.50178740578065
CPK.F,2022-02-10,295.6257748317383
CPK.F,2022-02-11,304.7857779939126
CPK.F,2022-02-14,334.21919972431914
CPK.F,2022-02-15,319.0211029519836
CPK.F,2022-02-16,311.0225251776234
CPK.F,2022-02-17,328.5738498044789
CPK.F,2022-02-18,305.75710090963565
CPK.F,2022-02-21,294.16188152101364
CPK.F,2022-02-22,302.02086026672384
CPK.F,2022-02-23,304.955897449637
CPK.F,2022-02-24,330.98324612041876
CPK.F,2022-02-25,323.0022647279115
CPK.F,2022-03-01,339.0724906780664
CPK.F,2022-03-02,295.7503911656597
CPK.F,2022-03-03,294.20925802930986
CPK.F,2022-03-04,343.71023524399715
CPK.F,2022-03-07,319.9651743182412
CPK.F,2022-03-08,298.59740318804677
CPK.F,2022-03-09,298.9107569046559
CPK.F,2022-03-11,293.1767258637385
CPK.F,2022-03-14,333.52925106210677
CPK.F,2022-03-15,330.87964437240174
CPK.F,2022-03-17,348.4887591089629
CPK.F,2022-03-21,297.8747388953155
CPK.F,2022-03-23,315.2271198491505
CPK.F,2022-03-24,309.35591149292014
CPK.F,2022-03-25,301.60990993940663
CPK.F,2022-03-29,326.1057525071573
CPK.F,2022-03-30,299.83429252705366
CPK.F,2022-03-31,304.4067013589491
CPK.F,2022-04-01,345.96532274366234
CPK.F,2022-04-04,337.6038674880896
CPK.F,2022-04-05,350.27472090857515
CPK.F,2022-04-06,370.56700180273026
CPK.F,2022-04-07,311.6151604537017
CPK.F,2022-04-08,354.11809794453694
CPK.F,2022-04-11,325.1364785841753
CPK.F,2022-04-12,362.76754373325196
CPK.F,2022-04-13,356.73207948928683
CPK.F,2022-04-14,321.5023195634518
CPK.F,2022-04-22,313.06181390120366
CPK.F,2022-04-25,296.80365319388426
CPK.F,2022-04-27,377.3058911959499
CPK.F,2022-04-28,387.0107781395162
CPK.F,2022-04-29,376.6884895930707
CPK.F,2022-05-02,359.24099763542023
CPK.F,2022-05-03,360.11870258201265
CPK.F,2022-05-04,373.8482990172026
CPK.F,2022-05-05,398.1174661175419
CPK.F,2022-05-06,380.3666064140485
CPK.F,2022-05-10,338.99054556370453
CPK.F,2022-05-11,352.1226716659605
CPK.F,2022-05-12,393.53948552400556
CPK.F,2022-05-13,382.8351043629145
CPK.F,2022-05-16,377.4951046619026
CPK.F,2022-05-17,382.71943492631027
CPK.F,2022-05-18,407.3972050327511
CPK.F,2022-05-19,399.80195715234527
CPK.F,2022-05-20,351.21409308525165
CPK.F,2022-05-23,386.2877881050029
CPK.F,2022-05-24,392.942501493594
CPK.F,2022-05-25,380.6383468441017
CPK.F,2022-05-26,393.61692798326857
CPK.F,2022-05-27,400.7157431416317
CPK.F,2022-05-30,363.0501069322355
CPK.F,2022-05-31,359.72183421607207
CPK.F,2022-06-01,371.66704472464517
CPK.F,2022-06-02,404.40788994426475
CPK.F,2022-06-03,348.8416094119855
CPK.F,2022-06-06,339.72556705107945
CPK.F,2022-06-07,373.1213066381731
CPK.F,2022-06-09,369.025886382759
CPK.F,2022-06-10,348.64630531766176
CPK.F,2022-06-13,378.5549482782234
CPK.F,2022-06-14,369.7708419625445
CPK.F,2022-06-15,311.92079873354817
CPK.F,2022-06-16,307.56623856327644
CPK.F,2022-06-17,297.4337664525551
CPK.F,2022-06-21,308.0079507423147
CPK.F,2022-06-22,353.64478442286486
CPK.F,2022-06-23,344.81645808328733
CPK.F,2022-06-27,316.13780595459207
CPK.F,2022-06-28,310.4019124386851
CPK.F,2022-06-29,314.09479417506407
CPK.F,2022-07-01,380.9170231426083
CPK.F,2022-07-04,363.2057720485568
CPK.F,2022-07-05,350.8070912766406
CPK.F,2022-07-06,385.49231789998896
CPK.F,2022-07-07,363.6828648214513
CPK.F,2022-07-08,356.45348127861524
CPK.F,2022-07-11,413.1243895217035
CPK.F,2022-07-12,347.2362502608614
CPK.F,2022-07-14,407.75174089186953
CPK.F,2022-07-15,406.3791389541309
CPK.F,2022-07-18,406.3958063582345
CPK.F,2022-07-19,358.3078716182742
CPK.F,2022-07-20,411.48485029761355
CPK.F,2022-07-21,361.38750645134314
CPK.F,2022-07-22,430.76648695575454
CPK.F,2022-07-25,422.58056253923405
CPK.F,2022-07-26,383.3759484505489
CPK.F,2022-07-27,402.3551309005002
CPK.F,2022-07-28,379.4690279137435
CPK.F,2022-07-29,396.1458922396419
CPK.F,2022-08-01,373.9621848140509
CPK.F,2022-08-02,407.67108611312585
CPK.F,2022-08-03,417.6571331908465
CVG.F,2022-01-03,98.08360363757225
CVG.F,2022-01-04,101.18189801193215
CVG.F,2022-01-05,107.03159530113173
CVG.F,2022-01-06,94.66196503419822
CVG.F,2022-01-07,102.70652961180744
CVG.F,2022-01-10,122.66338137228057
CVG.F,2022-01-11,119.41038980478737
CVG.F,2022-01-12,103.12157985699915
CVG.F,2022-01-13,122.56194158145453
CVG.F,2022-01-14,125.95054513664672
CVG.F,2022-01-17,110.29951909146332
CVG.F,2022-01-18,108.65162773106924
CVG.F,2022-01-19,125.09426724634898
CVG.F,2022-01-20,121.489253330753
CVG.F,2022-01-21,131.87501883700986
CVG.F,2022-01-24,115.50661620499461
CVG.F,2022-01-25,119.60605632178097
CVG.F,2022-01-26,109.49255021448323
CVG.F,2022-01-27,103.48845503815593
CVG.F,2022-01-28,116.99581297391565
CVG.F,2022-01-31,117.43571333602145
CVG.F,2022-02-01,110.03131228462179
CVG.F,2022-02-02,132.27451108607036
CVG.F,2022-02-03,128.08665497375426
CVG.F,2022-02-04,104.09871988981905
CVG.F,2022-02-07,103.13647388101775
CVG.F,2022-02-09,122.7934339146618
CVG.F,2022-02-10,111.03608194409372
CVG.F,2022-02-11,121.91069048660437
CVG.F,2022-02-14,106.6865678261303
CVG.F,2022-02-15,108.97375738381486
CVG.F,2022-02-16,104.03254997000228
CVG.F,2022-02-17,113.10301641231547
CVG.F,2022-02-18,112.65707987926042
CVG.F,2022-02-21,116.7520256527092
CVG.F,2022-02-22,117.09265015034826
CVG.F,2022-02-23,115.16107909821449
CVG.F,2022-02-24,109.7404995552788
CVG.F,2022-02-25,105.36290566865102
CVG.F,2022-02-28,120.221553178805
CVG.F,2022-03-01,119.83982044823881
CVG.F,2022-03-02,103.65502140639228
CVG.F,2022-03-03,96.37009691114127
CVG.F,2022-03-04,97.73298607859437
CVG.F,2022-03-07,108.22258491051241
CVG.F,2022-03-08,101.50872357471776
CVG.F,2022-03-09,115.7661715309845
CVG.F,2022-03-10,113.71727715986059
CVG.F,2022-03-11,105.00879546173032
CVG.F,2022-03-14,96.50663382319041
CVG.F,2022-03-15,88.98650142945043
CVG.F,2022-03-16,113.50034440108004
CVG.F,2022-03-17,112.56781565948253
CVG.F,2022-03-21,120.82014866138682
CVG.F,2022-03-22,99.63008322082435
CVG.F,2022-03-23,105.21149263096264
CVG.F,2022-03-24,123.4679509035845
CVG.F,2022-03-25,121.51107820289765
CVG.F,2022-03-30,116.63184969780403
CVG.F,2022-04-01,103.8643581309212
CVG.F,2022-04-04,112.16537774737832
CVG.F,2022-04-05,106.20441255304738
CVG.F,2022-04-08,114.67962566967189
CVG.F,2022-04-11,105.38551001455271
CVG.F,2022-04-12,106.44977679847922
CVG.F,2022-04-13,97.78275399885804
CVG.F,2022-04-14,100.49422633113963
CVG.F,2022-04-19,96.77623655301637
CVG.F,2022-04-20,100.05400050252968
CVG.F,2022-04-21,101.12866227042396
CVG.F,2022-04-22,112.05789752297127
CVG.F,2022-04-25,110.89675684564949
CVG.F,2022-04-26,101.81975728287794
CVG.F,2022-04-27,96.74275497086418
CVG.F,2022-04-29,100.42900139650295
CVG.F,2022-05-02,93.58592236522765
CVG.F,2022-05-03,95.22675634249148
CVG.F,2022-05-04,101.64585420426312
CVG.F,2022-05-05,93.75359113443406
CVG.F,2022-05-06,106.79727397565726
CVG.F,2022-05-09,106.09744503161433
CVG.F,2022-05-10,96.53805195781483
CVG.F,2022-05-16,102.79220184167447
CVG.F,2022-05-17,106.76354355793877
CVG.F,2022-05-18,108.75899376276716
CVG.F,2022-05-19,94.92685328665124
CVG.F,2022-05-20,95.93102865153196
CVG.F,2022-05-25,89.25952209267535
CVG.F,2022-05-26,88.34988303519872
CVG.F,2022-05-27,101.62948228462409
CVG.F,2022-05-30,105.1491672215557
CVG.F,2022-06-01,92.72807437474303
CVG.F,2022-06-02,89.37796240870321
CVG.F,2022-06-03,101.4904684713794
CVG.F,2022-06-06,83.74360051411155
CVG.F,2022-06-07,93.63614142281108
CVG.F,2022-06-08,98.58375043993284
CVG.F,2022-06-10,102.84546026278832
CVG.F,2022-06-14,90.63934878147344
CVG.F,2022-06-16,99.08175841950619
CVG.F,2022-06-17,104.81570654705816
CVG.F,2022-06-20,98.35536605153577
CVG.F,2022-06-21,94.92941447482282
CVG.F,2022-06-24,102.5999492627906
CVG.F,2022-06-27,95.94124509265299
CVG.F,2022-06-28,90.42119477467642
CVG.F,2022-06-29,112.25449938189448
CVG.F,2022-06-30,92.18436315323473
CVG.F,2022-07-04,113.3362938917727
CVG.F,2022-07-05,111.33592486904257
CVG.F,2022-07-06,112.79023064912379
CVG.F,2022-07-07,109.40203170836243
CVG.F,2022-07-08,112.88531516570521
CVG.F,2022-07-11,107.21912353834969
CVG.F,2022-07-12,118.86784500078389
CVG.F,2022-07-13,102.5241902423992
CVG.F,2022-07-14,119.70545052359583
CVG.F,2022-07-15,108.28957909726137
CVG.F,2022-07-19,110.41661424912951
CVG.F,2022-07-20,102.11577562752001
CVG.F,2022-07-21,100.72522026461212
CVG.F,2022-07-26,109.50510713851885
CVG.F,2022-07-27,117.52031799411031
CVG.F,2022-07-28,122.94413991428588
CVG.F,2022-07-29,116.90084507721595
CVG.F,2022-08-02,106.37137635676913
CVG.F,2022-08-03,114.30788938317724
CVGU.F,2022-01-03,125.7588924226396
CVGU.F,2022-01-04,127.61381010714678
CVGU.F,2022-01-05,130.22076958173363
CVGU.F,2022-01-06,117.9102768710374
CVGU.F,2022-01-07,134.9466226745523
CVGU.F,2022-01-10,133.59063687797644
CVGU.F,2022-01-11,131.72005629512333
CVGU.F,2022-01-12,127.29250190094965
CVGU.F,2022-01-13,133.20341873604988
CVGU.F,2022-01-14,123.17568905984027
CVGU.F,2022-01-17,125.97845856089987
CVGU.F,2022-01-18,131.1844612084231
CVGU.F,2022-01-19,147.22818827947583
CVGU.F,2022-01-20,143.3320733147883
CVGU.F,2022-01-21,146.64424275339312
CVGU.F,2022-01-24,144.23495815195818
CVGU.F,2022-01-25,144.9635412174315
CVGU.F,2022-01-26,127.81852041611458
CVGU.F,2022-01-27,125.02796492574764
CVGU.F,2022-01-28,128.41603672337027
CVGU.F,2022-01-31,139.83381282183922
CVGU.F,2022-02-01,136.68138447753375
CVGU.F,2022-02-02,148.1006313425768
CVGU.F,2022-02-03,139.33619920164872
CVGU.F,2022-02-04,134.75036889966444
CVGU.F,2022-02-07,142.24504522984734
CVGU.F,2022-02-08,147.12306303579447
CVGU.F,2022-02-09,127.20835272385132
CVGU.F,2022-02-10,145.85090445304797
CVGU.F,2022-02-11,154.36666251150294
CVGU.F,2022-02-14,141.5994292870023
CVGU.F,2022-02-16,143.328331319682
CVGU.F,2022-02-17,131.10961834690633
CVGU.F,2022-02-18,151.50534996845778
CVGU.F,2022-02-21,139.73091433789412
CVGU.F,2022-02-22,133.5122374196633
CVGU.F,2022-02-23,129.8393503984812
CVGU.F,2022-02-24,141.20545820799825
CVGU.F,2022-02-25,119.73465336997967
CVGU.F,2022-02-28,131.28764609619617
CVGU.F,2022-03-01,145.65199833268056
CVGU.F,2022-03-02,133.4719231834084
CVGU.F,2022-03-03,117.45581340422768
CVGU.F,2022-03-04,115.28028425458656
CVGU.F,2022-03-07,138.87278120488563
CVGU.F,2022-03-08,127.32995372522889
CVGU.F,2022-03-09,134.43541858178864
CVGU.F,2022-03-10,120.89822395170557
CVGU.F,2022-03-11,132.12187342425293
CVGU.F,2022-03-14,124.2638560348345
CVGU.F,2022-03-15,122.71771552135105
CVGU.F,2022-03-16,121.89643569635714
CVGU.F,2022-03-18,132.73450394226026
CVGU.F,2022-03-21,125.1940405587274
CVGU.F,2022-03-22,140.73292207523778
CVGU.F,2022-03-23,132.22746425373353
CVGU.F,2022-03-24,140.88973096991302
CVGU.F,2022-03-25,140.0639587460449
CVGU.F,2022-03-29,149.1527224655345
CVGU.F,2022-03-30,135.6209425875309
CVGU.F,2022-03-31,149.31183361550887
CVGU.F,2022-04-01,120.41490512943088
CVGU.F,2022-04-04,126.05629728438306
CVGU.F,2022-04-05,137.02267404569065
CVGU.F,2022-04-08,132.3018212003497
CVGU.F,2022-04-11,117.33488553882378
CVGU.F,2022-04-12,125.70933623648575
CVGU.F,2022-04-14,132.48128728876313
CVGU.F,2022-04-20,115.13574306779657
CVGU.F,2022-04-21,114.68326650512348
CVGU.F,2022-04-22,114.98702483762337
CVGU.F,2022-04-26,109.6788661285041
CVGU.F,2022-04-27,115.5897539153111
CVGU.F,2022-05-03,120.29158183339678
CVGU.F,2022-05-09,115.82346684768534
CVGU.F,2022-05-10,118.5973725257505
CVGU.F,2022-05-11,120.65130731418814
CVGU.F,2022-05-12,126.65615073339409
CVGU.F,2022-05-18,132.22544167956886
CVGU.F,2022-06-01,137.48705492802122
CVGU.F,2022-06-03,107.40782095719054
CVGU.F,2022-06-06,120.41969765294583
CVGU.F,2022-06-13,105.59964369746126
CVGU.F,2022-06-14,110.31156603147201
CVGU.F,2022-06-17,110.2723181785644
CVGU.F,2022-06-20,107.6381004005293
CVGU.F,2022-06-21,115.6564676011288
CVGU.F,2022-06-30,117.30104832199495
CVGU.F,2022-07-06,115.17299330683245
CVGU.F,2022-07-07,132.94843714365112
CVGU.F,2022-07-11,124.17630585223735
CVGU.F,2022-07-12,121.73618433855478
CVGU.F,2022-07-13,146.96793015003536
CVGU.F,2022-07-15,125.3814637137284
CVGU.F,2022-07-21,129.4168019319974
CVGU.F,2022-07-22,135.3684995765967
CVGU.F,2022-08-03,140.89010610840646
DA9.F,2022-01-21,140.22157823013245
DA9.F,2022-02-14,154.47464058323771
DA9.F,2022-02-15,156.05541384130117
DA9.F,2022-02-17,149.1315680917317
DA9.F,2022-02-21,141.17774605849203
DA9.F,2022-02-25,147.7487455530977
DA9.F,2022-02-28,146.53185578899766
DA9.F,2022-03-01,161.30259852275304
DA9.F,2022-03-02,153.587134324742
DA9.F,2022-04-04,155.0828141365972
DA9.F,2022-05-02,171.60779641165078
DA9.F,2022-05-03,176.41791767632992
DA9.F,2022-05-20,168.06675654620116
DA9.F,2022-05-23,156.5886826441631
DA9.F,2022-05-24,154.97711532504974
DA9.F,2022-05-30,161.8910800145663
DA9.F,2022-06-27,169.66866917359425
DA9.F,2022-07-05,171.1800097544123
DA9.F,2022-07-07,162.83724113502936
DA9.F,2022-07-08,176.5767690125952
DA9.F,2022-07-11,177.57953156448863
DA9.F,2022-07-12,177.95026974206556
DA9.F,2022-07-15,187.92007616128205
DA9.F,2022-07-22,168.2341300508648
