Symbol,Date,Closing_Price
5JB1.F,2022-07-05,13.097286609299243
5JB1.F,2022-07-07,12.647763227228666
5JB1.F,2022-07-11,12.495031348689798
5JB1.F,2022-07-13,14.412924322118169
5JB1.F,2022-07-15,13.951186295863316
5JB1.F,2022-07-18,13.17107336098138
5JB1.F,2022-07-19,15.199289897458387
5JB1.F,2022-07-20,14.427728050163745
5JB1.F,2022-07-21,14.766065857627648
5JB1.F,2022-07-22,15.333906163381613
5JB1.F,2022-07-25,13.502578918460365
5JB1.F,2022-07-26,14.718036920368851
5JB1.F,2022-08-02,13.423638606660415
5JB1.F,2022-08-03,14.111317874957084
7M1.F,2022-01-03,109.9749077710206
7M1.F,2022-01-04,104.99067733684385
7M1.F,2022-01-05,104.4643456536719
7M1.F,2022-01-06,100.94273128686788
7M1.F,2022-01-07,91.81158497807714
7M1.F,2022-01-10,91.3103949717568
7M1.F,2022-01-11,83.70058177432341
7M1.F,2022-01-12,99.66526031585968
7M1.F,2022-01-13,83.8283417677481
7M1.F,2022-01-14,95.45504197826814
7M1.F,2022-01-17,97.60324099508298
7M1.F,2022-01-18,88.67088214924513
7M1.F,2022-01-19,85.13877304965943
7M1.F,2022-01-20,84.6732341889715
7M1.F,2022-01-21,81.6646665912365
7M1.F,2022-01-24,85.35363642293812
7M1.F,2022-01-25,86.44274319734198
7M1.F,2022-01-26,77.33616333819522
7M1.F,2022-01-27,85.2352801766743
7M1.F,2022-01-28,77.09527861111813
7M1.F,2022-01-31,93.58722194145169
7M1.F,2022-02-01,79.73158668467916
7M1.F,2022-02-02,79.97904693423665
7M1.F,2022-02-03,88.24927720819085
7M1.F,2022-02-04,86.4274311847359
7M1.F,2022-02-07,85.69946582480416
7M1.F,2022-02-08,83.51097687311335
7M1.F,2022-02-09,85.92192402249965
7M1.F,2022-02-10,63.594314936875335
7M1.F,2022-02-11,64.600719965154
7M1.F,2022-02-14,65.45222015714096
7M1.F,2022-02-15,71.0628549207022
7M1.F,2022-02-16,62.26760824404686
7M1.F,2022-02-17,69.89246347165053
7M1.F,2022-02-18,68.45792805285862
7M1.F,2022-02-21,58.62007902692692
7M1.F,2022-02-22,65.44194334614711
7M1.F,2022-02-23,57.51085820913891
7M1.F,2022-02-24,61.13239412918768
7M1.F,2022-02-25,60.42883945760948
7M1.F,2022-02-28,64.94109279230449
7M1.F,2022-03-01,66.67428227738789
7M1.F,2022-03-02,66.08339837140883
7M1.F,2022-03-03,70.83782959667403
7M1.F,2022-03-04,58.52617713485418
7M1.F,2022-03-07,59.445925903379816
7M1.F,2022-03-08,59.31385041387119
7M1.F,2022-03-09,60.603532212313254
7M1.F,2022-03-10,73.05420566232527
7M1.F,2022-03-11,70.35519462104861
7M1.F,2022-03-14,75.43797103298904
7M1.F,2022-03-15,72.52092177179992
7M1.F,2022-03-16,84.18686486422325
7M1.F,2022-03-17,77.11410420421603
7M1.F,2022-03-18,66.90336464507604
7M1.F,2022-03-21,76.28075098088779
7M1.F,2022-03-22,69.28115735196344
7M1.F,2022-03-23,77.28696860515879
7M1.F,2022-03-24,80.5608864377958
7M1.F,2022-03-25,69.96695589061848
7M1.F,2022-03-28,83.11460818655429
7M1.F,2022-03-29,84.70239046902843
7M1.F,2022-03-30,76.7144477860371
7M1.F,2022-03-31,84.6942329419503
7M1.F,2022-04-01,93.11130363771639
7M1.F,2022-04-04,80.3185082307201
7M1.F,2022-04-05,72.70707997752577
7M1.F,2022-04-06,67.13494560847047
7M1.F,2022-04-07,74.75034798971417
7M1.F,2022-04-08,66.23306855065559
7M1.F,2022-04-11,68.51083065008817
7M1.F,2022-04-12,66.73430612232171
7M1.F,2022-04-13,72.20261426735206
7M1.F,2022-04-14,71.37129843572083
7M1.F,2022-04-19,66.99195626952672
7M1.F,2022-04-20,72.87436338648043
7M1.F,2022-04-21,65.60956281842255
7M1.F,2022-04-22,74.59863868018007
7M1.F,2022-04-25,71.42675908950315
7M1.F,2022-04-26,65.53073087472661
7M1.F,2022-04-27,60.41061541179729
7M1.F,2022-04-28,76.67646165154264
7M1.F,2022-04-29,65.16481165854954
7M1.F,2022-05-02,69.60401931458179
7M1.F,2022-05-03,62.961654091742524
7M1.F,2022-05-04,59.573593276557226
7M1.F,2022-05-05,57.49765869780492
7M1.F,2022-05-06,58.058006099629644
7M1.F,2022-05-09,56.0476582332138
7M1.F,2022-05-10,52.114655874935906
7M1.F,2022-05-11,50.80471261487019
7M1.F,2022-05-12,54.25471277192738
7M1.F,2022-05-13,53.322149889255144
7M1.F,2022-05-16,56.71566565584671
7M1.F,2022-05-17,65.44761717698037
7M1.F,2022-05-18,60.34987896002563
7M1.F,2022-05-19,50.64185539185767
7M1.F,2022-05-20,60.46852064943224
7M1.F,2022-05-23,59.13863211709704
7M1.F,2022-05-24,56.0878944715496
7M1.F,2022-05-25,56.39520763627055
7M1.F,2022-05-26,56.03705427998502
7M1.F,2022-05-27,52.21980301781657
7M1.F,2022-05-30,64.6544165006088
7M1.F,2022-05-31,59.476583684513926
7M1.F,2022-06-01,58.77331657078329
7M1.F,2022-06-02,60.66404967681471
7M1.F,2022-06-03,54.852771005094475
7M1.F,2022-06-06,64.98236394331876
7M1.F,2022-06-07,55.87966021855037
7M1.F,2022-06-08,64.62998620601599
7M1.F,2022-06-09,57.32777420577973
7M1.F,2022-06-10,53.43956584674377
7M1.F,2022-06-13,52.15965392290147
7M1.F,2022-06-14,56.317173998420095
7M1.F,2022-06-15,55.50987268367586
7M1.F,2022-06-16,44.59769704307857
7M1.F,2022-06-17,50.33344855536132
7M1.F,2022-06-20,45.78429726427748
7M1.F,2022-06-21,43.707853142515226
7M1.F,2022-06-22,47.40217148725701
7M1.F,2022-06-23,42.55095842900006
7M1.F,2022-06-24,47.76339201374575
7M1.F,2022-06-27,48.12537168620155
7M1.F,2022-06-28,40.525258006333424
7M1.F,2022-06-29,42.53279591883238
7M1.F,2022-06-30,38.91841815299718
7M1.F,2022-07-01,38.90921844859685
7M1.F,2022-07-04,42.70573930678578
7M1.F,2022-07-05,42.22626321700343
7M1.F,2022-07-06,41.77369098308901
7M1.F,2022-07-07,43.60287171039753
7M1.F,2022-07-08,41.53298453499332
7M1.F,2022-07-11,44.09565438391687
7M1.F,2022-07-12,44.770485833569886
7M1.F,2022-07-13,38.371533661931075
7M1.F,2022-07-14,43.09346326482296
7M1.F,2022-07-15,38.4541147235884
7M1.F,2022-07-18,44.294819339166494
7M1.F,2022-07-19,37.22420979841331
7M1.F,2022-07-20,39.175907384899396
7M1.F,2022-07-21,43.372795626798144
7M1.F,2022-07-22,51.81895190946122
7M1.F,2022-07-25,53.78530285560758
7M1.F,2022-07-26,48.978211162558
7M1.F,2022-07-27,47.122560629444486
7M1.F,2022-07-28,48.62631077967692
7M1.F,2022-07-29,54.06944309374373
7M1.F,2022-08-01,49.98056405890149
7M1.F,2022-08-02,49.3104169505075
7M1.F,2022-08-03,49.41358857275315
A1B.F,2022-01-03,3.7456773447696587
A1B.F,2022-01-04,3.4106606452235795
A1B.F,2022-01-05,3.4418296132817106
A1B.F,2022-01-11,3.9551858011740655
A1B.F,2022-01-12,3.7756507386499036
A1B.F,2022-01-24,3.155629228281378
A1B.F,2022-01-25,3.4352805225342276
A1B.F,2022-01-26,3.0098021235167938
A1B.F,2022-02-04,3.0370648308131005
A1B.F,2022-02-07,3.215248459511084
A1B.F,2022-02-08,2.9538845366847486
A1B.F,2022-02-09,3.3015483486953183
A1B.F,2022-02-16,2.9552430210990064
A1B.F,2022-02-21,2.9167697326718427
A1B.F,2022-02-25,3.2959285803943814
A1B.F,2022-02-28,2.8426847946626457
A1B.F,2022-03-01,2.9919069938317895
A1B.F,2022-03-02,3.088086308239323
A1B.F,2022-03-03,2.7253538348135518
A1B.F,2022-03-04,2.836468034847228
A1B.F,2022-03-07,2.9035985847849344
A1B.F,2022-03-08,2.7835250428002305
A1B.F,2022-03-09,2.8261395771074183
A1B.F,2022-03-10,2.6086522714982565
A1B.F,2022-03-11,2.5835936309233283
A1B.F,2022-03-15,2.7630747310894983
A1B.F,2022-03-16,2.808470134667078
A1B.F,2022-03-17,3.2071021267646582
A1B.F,2022-03-18,2.994569416880121
A1B.F,2022-03-21,2.6942504391148088
A1B.F,2022-03-22,3.1405424877904524
A1B.F,2022-03-23,2.899370806984582
A1B.F,2022-03-29,2.5042716516199994
A1B.F,2022-03-30,2.920615328370305
A1B.F,2022-04-13,2.677321155817964
A1B.F,2022-04-25,2.628777874473991
A1B.F,2022-04-28,2.544520905743889
A1B.F,2022-04-29,2.4629133604335043
A1B.F,2022-05-06,2.4009696725127117
A1B.F,2022-05-09,2.501033651281332
A1B.F,2022-05-13,2.5483812283815643
A1B.F,2022-05-25,2.8741492890968288
A1B.F,2022-05-30,2.701701687924243
A1B.F,2022-06-01,2.8457463082448284
A1B.F,2022-06-03,2.9888950485704426
A1B.F,2022-06-10,2.878311192740286
A1B.F,2022-06-14,2.353557716719315
A1B.F,2022-06-15,2.4313082816995037
A1B.F,2022-06-16,2.505979270560398
A1B.F,2022-06-20,2.438423610245687
A1B.F,2022-06-23,2.440905944076127
A1B.F,2022-07-05,2.2950984012298377
A1B.F,2022-07-06,2.4802872111515417
A1B.F,2022-07-11,2.5445046093391492
A1B.F,2022-07-12,2.6443696015901135
A1B.F,2022-07-14,2.5259838516620863
A1B.F,2022-07-15,2.287890895124128
A1B.F,2022-07-18,2.2751730594250428
A1B.F,2022-07-19,2.3674061065513707
A1B.F,2022-07-20,2.571519191615033
A1B.F,2022-07-26,2.2307190280705833
A1B.F,2022-08-03,2.7325982679462304
AQE.F,2022-01-03,4.8882528856692335
AQE.F,2022-01-04,4.6479404350239575
AQE.F,2022-01-06,4.942921825480328
AQE.F,2022-01-07,4.317424639340487
AQE.F,2022-01-10,4.1604779145334065
AQE.F,2022-01-11,4.6308142722013255
AQE.F,2022-01-12,5.055111615835765
AQE.F,2022-01-17,4.702720615156236
AQE.F,2022-01-19,4.931408310359154
AQE.F,2022-01-21,4.90761420268301
AQE.F,2022-01-24,5.39486162113219
AQE.F,2022-01-26,4.855933454084244
AQE.F,2022-01-27,5.121151505991836
AQE.F,2022-02-07,4.770245468899021
AQE.F,2022-02-08,4.91411878495084
AQE.F,2022-02-09,4.640230819192956
AQE.F,2022-02-10,5.195577283830387
AQE.F,2022-02-11,4.469395737089369
AQE.F,2022-02-14,4.57047518392413
AQE.F,2022-02-15,4.618705297261319
AQE.F,2022-02-16,4.686388184144073
AQE.F,2022-02-17,5.070453651386244
AQE.F,2022-02-18,4.866814442847787
AQE.F,2022-02-21,4.893191672524573
AQE.F,2022-02-22,5.0628432883915995
AQE.F,2022-02-24,4.861411991669423
AQE.F,2022-02-25,4.438931884269779
AQE.F,2022-02-28,4.684334187343139
AQE.F,2022-03-02,4.580424202762062
AQE.F,2022-03-03,4.870124867983913
AQE.F,2022-03-07,4.84395490108716
AQE.F,2022-03-08,4.418689192667978
AQE.F,2022-03-11,4.747768988334376
AQE.F,2022-03-15,3.8829431899256823
AQE.F,2022-03-17,4.6075222879786955
AQE.F,2022-03-21,3.9824658921839604
AQE.F,2022-03-22,4.566132436113982
AQE.F,2022-03-23,4.877894158206139
AQE.F,2022-03-24,4.497095456401586
AQE.F,2022-04-01,4.685619998047183
AQE.F,2022-04-04,4.540494724517926
AQE.F,2022-04-05,4.729839202138465
AQE.F,2022-04-06,5.131996953405763
AQE.F,2022-04-07,4.873511986958892
AQE.F,2022-04-08,5.237890793643881
AQE.F,2022-04-11,5.178961466743529
AQE.F,2022-04-12,4.561518686555725
AQE.F,2022-04-14,4.683781561106024
AQE.F,2022-04-19,4.353081570390197
AQE.F,2022-04-20,4.328024649673681
AQE.F,2022-04-21,4.671285680172284
AQE.F,2022-04-22,4.206427679056273
AQE.F,2022-04-26,4.895212562726386
AQE.F,2022-04-27,4.738365322082376
AQE.F,2022-04-28,5.384967791684392
AQE.F,2022-04-29,5.24721702488009
AQE.F,2022-05-02,4.849322396159653
AQE.F,2022-05-03,5.144296237688792
AQE.F,2022-05-04,5.20763378308282
AQE.F,2022-05-05,5.2126063521665165
AQE.F,2022-05-06,5.308065438830346
AQE.F,2022-05-09,4.657140786116765
AQE.F,2022-05-10,4.440624698542436
AQE.F,2022-05-11,4.760633251225875
AQE.F,2022-05-12,5.008458140591383
AQE.F,2022-05-13,4.476086111459952
AQE.F,2022-05-16,4.417938778926622
AQE.F,2022-05-17,4.601705448632765
AQE.F,2022-05-18,4.324210193623104
AQE.F,2022-05-19,4.557275337363039
AQE.F,2022-05-20,4.97097129536831
AQE.F,2022-05-23,4.288322102841065
AQE.F,2022-05-24,5.0210709529327255
AQE.F,2022-05-25,4.57923822295526
AQE.F,2022-05-26,4.472015371729057
AQE.F,2022-05-27,4.236134723897619
AQE.F,2022-05-30,4.631794818978723
AQE.F,2022-06-01,4.666806819113173
AQE.F,2022-06-02,4.427217447464479
AQE.F,2022-06-03,3.833694668606804
AQE.F,2022-06-06,3.6866015474368026
AQE.F,2022-06-07,3.7483218576935036
AQE.F,2022-06-08,3.7660623539447418
AQE.F,2022-06-09,3.904640133389121
AQE.F,2022-06-10,4.01267881447227
AQE.F,2022-06-13,3.9299432514881407
AQE.F,2022-06-14,3.5861415741173146
AQE.F,2022-06-15,3.78908006956599
AQE.F,2022-06-24,4.108304638951175
AQE.F,2022-06-27,4.1793704034462715
AQE.F,2022-06-28,3.982830921569914
AQE.F,2022-06-29,3.9257548687571733
AQE.F,2022-06-30,3.998602551854673
AQE.F,2022-07-01,4.349833279393601
AQE.F,2022-07-04,4.257499550186482
AQE.F,2022-07-05,4.30128100438961
AQE.F,2022-07-06,4.1564165932365045
AQE.F,2022-07-07,4.508009805095429
AQE.F,2022-07-08,4.414110530408344
AQE.F,2022-07-11,4.3414814049515105
AQE.F,2022-07-12,4.390311594448208
AQE.F,2022-07-13,4.553097668463241
AQE.F,2022-07-14,4.669483250268734
AQE.F,2022-07-15,4.539160203686893
AQE.F,2022-07-18,4.4631328156066274
AQE.F,2022-07-19,3.786419937347233
AQE.F,2022-07-20,4.4432609650464405
AQE.F,2022-07-21,4.298182678399114
AQE.F,2022-07-22,4.115570026409114
AQE.F,2022-07-25,4.1764236461928
AQE.F,2022-07-26,4.154140528844945
AQE.F,2022-07-27,4.050446057643792
AQE.F,2022-07-28,3.5301862192945452
AQE.F,2022-07-29,3.7324750927690653
AQE.F,2022-08-01,3.986316805264003
AQE.F,2022-08-02,3.5823941310499925
AQE.F,2022-08-03,3.693771429764184
AQE.F,2022-08-04,3.7713196491016787
BC51.F,2022-01-03,1.7444097915025534
BC51.F,2022-01-05,1.828235695836408
BC51.F,2022-01-11,1.4546766324467932
BC51.F,2022-01-12,1.555230725345365
BC51.F,2022-01-13,1.561437653044086
BC51.F,2022-01-14,1.5665525728140148
BC51.F,2022-01-19,1.4652622399669093
BC51.F,2022-01-20,1.4049209325593113
BC51.F,2022-01-21,1.630642393764469
BC51.F,2022-01-24,1.4133619492920275
BC51.F,2022-01-26,1.44876107005976
BC51.F,2022-01-28,1.395425275700614
BC51.F,2022-01-31,1.331842148981891
BC51.F,2022-02-01,1.3605289718867386
BC51.F,2022-02-02,1.406493825261852
BC51.F,2022-02-03,1.4669164309899902
BC51.F,2022-02-04,1.384475974284202
BC51.F,2022-02-07,1.5359175409790773
BC51.F,2022-02-08,1.5991743926774846
BC51.F,2022-02-09,1.5049280706083745
BC51.F,2022-02-10,1.5546452029119537
BC51.F,2022-02-21,1.6700235654302333
BC51.F,2022-02-23,1.6900369372690363
BC51.F,2022-03-07,1.6645085839836853
BC51.F,2022-03-14,1.679389264607948
BC51.F,2022-03-24,1.620442006169941
BC51.F,2022-03-28,1.6094304904942136
BC51.F,2022-03-29,1.9760256871864799
BC51.F,2022-03-31,1.6570097210784709
BC51.F,2022-04-01,1.9579677802132782
BC51.F,2022-04-04,1.9304940812428983
BC51.F,2022-04-05,1.9322627934166483
BC51.F,2022-04-06,1.7582342572316338
BC51.F,2022-04-07,1.9192215710293898
BC51.F,2022-04-08,2.0934674941031304
BC51.F,2022-04-11,1.896088874267858
BC51.F,2022-04-12,1.970254157544878
BC51.F,2022-04-13,1.977593563912486
BC51.F,2022-04-14,1.6680418631258207
BC51.F,2022-04-19,1.6673050950113733
BC51.F,2022-04-27,1.681449871468951
BC51.F,2022-05-05,1.875038696533337
BC51.F,2022-05-20,1.882541816797154
BC51.F,2022-05-24,1.8474837340092445
BC51.F,2022-05-26,1.5932863746158556
BC51.F,2022-05-30,1.6596245063965183
BC51.F,2022-05-31,1.7543198936593716
BC51.F,2022-06-01,1.8681230429021163
BC51.F,2022-06-14,1.5508700216153115
BC51.F,2022-06-17,1.6422190936262988
BC51.F,2022-06-23,1.6110805134761983
BC51.F,2022-06-24,1.7112662994832641
BC51.F,2022-07-01,1.6671190224730614
BC51.F,2022-07-05,1.5219505738535073
BC51.F,2022-07-13,1.6878127266268412
BC51.F,2022-07-14,1.7372977436320374
BC51.F,2022-07-18,1.7795507007949771
BC51.F,2022-07-19,1.5772170704894504
BC51.F,2022-07-21,1.6305026811794854
BC51.F,2022-07-22,1.4923701651865775
BC51.F,2022-07-26,1.6162058392606973
BC51.F,2022-08-03,1.8480420708974055
BLZ.F,2022-01-03,38.14937096065949
BLZ.F,2022-01-04,36.7860628435302
BLZ.F,2022-01-05,39.58412105820716
BLZ.F,2022-01-07,36.703563774478425
BLZ.F,2022-01-10,34.1849854717976
BLZ.F,2022-01-11,33.81485433882501
BLZ.F,2022-01-12,34.784015364828626
BLZ.F,2022-01-13,34.78082430834976
BLZ.F,2022-01-14,34.38231804794722
BLZ.F,2022-01-17,31.495880734973984
BLZ.F,2022-01-18,27.743305588328354
BLZ.F,2022-01-19,29.247327671115183
BLZ.F,2022-01-20,29.523138188344163
BLZ.F,2022-01-21,31.479756868333176
BLZ.F,2022-01-24,27.233080628990198
BLZ.F,2022-01-25,26.508873335325756
BLZ.F,2022-01-26,29.144082438742355
BLZ.F,2022-01-27,26.103423009377764
BLZ.F,2022-01-28,30.31868091531487
BLZ.F,2022-01-31,27.531622286966236
BLZ.F,2022-02-01,30.425140691287595
BLZ.F,2022-02-02,32.51473515445262
BLZ.F,2022-02-03,29.315962560680376
BLZ.F,2022-02-04,32.28304746773892
BLZ.F,2022-02-07,30.14212258241352
BLZ.F,2022-02-08,28.75162338300661
BLZ.F,2022-02-09,29.910999439383595
BLZ.F,2022-02-10,26.90315779099252
BLZ.F,2022-02-11,28.78298865453404
BLZ.F,2022-02-14,27.502836383446624
BLZ.F,2022-02-15,33.08379652898113
BLZ.F,2022-02-16,30.307618587419636
BLZ.F,2022-02-17,26.017843671820174
BLZ.F,2022-02-18,27.251682782671427
BLZ.F,2022-02-21,23.624858512597147
BLZ.F,2022-02-22,24.98984538308926
BLZ.F,2022-02-23,28.58357213557872
BLZ.F,2022-02-24,28.99331107968631
BLZ.F,2022-02-25,27.9374006497988
BLZ.F,2022-02-28,26.276074085859026
BLZ.F,2022-03-01,26.11438988191609
BLZ.F,2022-03-02,28.669841965428603
BLZ.F,2022-03-03,23.893281585229563
BLZ.F,2022-03-04,23.88161294076295
BLZ.F,2022-03-07,26.024022191786184
BLZ.F,2022-03-08,26.47362871426153
BLZ.F,2022-03-09,25.258633429490946
BLZ.F,2022-03-10,24.896685077364506
BLZ.F,2022-03-11,28.0697894001682
BLZ.F,2022-03-14,26.043116613964795
BLZ.F,2022-03-15,28.85414264646715
BLZ.F,2022-03-16,29.291183988340816
BLZ.F,2022-03-17,27.44685549080736
BLZ.F,2022-03-18,30.739968689829507
BLZ.F,2022-03-21,31.629489057576865
BLZ.F,2022-03-22,29.80659252328935
BLZ.F,2022-03-23,27.5806551230667
BLZ.F,2022-03-24,27.596072980324
BLZ.F,2022-03-25,27.664577535662108
BLZ.F,2022-03-28,30.94963701300259
BLZ.F,2022-03-29,30.16132181713003
BLZ.F,2022-03-30,31.507165398185595
BLZ.F,2022-03-31,27.940225381270622
BLZ.F,2022-04-01,27.266413862045606
BLZ.F,2022-04-04,32.822640026771325
BLZ.F,2022-04-05,31.774426080452354
BLZ.F,2022-04-06,28.745156297565142
BLZ.F,2022-04-07,32.80088812424356
BLZ.F,2022-04-08,31.157013867052786
BLZ.F,2022-04-11,27.40497030088797
BLZ.F,2022-04-12,27.34681672232222
BLZ.F,2022-04-13,29.89149028517786
BLZ.F,2022-04-14,29.541188085657446
BLZ.F,2022-04-19,27.744440452457393
BLZ.F,2022-04-20,26.70513009540704
BLZ.F,2022-04-21,26.582179002812765
BLZ.F,2022-04-22,22.391333018617146
BLZ.F,2022-04-25,24.06413490784013
BLZ.F,2022-04-26,21.202442054337272
BLZ.F,2022-04-27,19.95894392380067
BLZ.F,2022-04-28,23.828290365849842
BLZ.F,2022-04-29,20.482932992688685
BLZ.F,2022-05-02,22.652845253487726
BLZ.F,2022-05-03,21.012513562430225
BLZ.F,2022-05-04,21.784203824170273
BLZ.F,2022-05-05,20.043577917318753
BLZ.F,2022-05-06,18.782388216778212
BLZ.F,2022-05-09,18.000981624600847
BLZ.F,2022-05-10,17.266180710150117
BLZ.F,2022-05-11,21.55398129477751
BLZ.F,2022-05-12,18.180882786960257
BLZ.F,2022-05-13,21.047912427077133
BLZ.F,2022-05-16,19.498206211852732
BLZ.F,2022-05-17,22.877902094307426
BLZ.F,2022-05-18,20.407131315929494
BLZ.F,2022-05-19,19.910018687996786
BLZ.F,2022-05-20,20.765156301470192
BLZ.F,2022-05-23,22.296291316966
BLZ.F,2022-05-24,21.36495141950163
BLZ.F,2022-05-25,22.55881719670338
BLZ.F,2022-05-26,23.07423849454472
BLZ.F,2022-05-27,23.59497977354145
BLZ.F,2022-05-30,23.28612092249876
BLZ.F,2022-05-31,25.25493640240855
BLZ.F,2022-06-01,25.572837465512233
BLZ.F,2022-06-02,21.68187338321983
BLZ.F,2022-06-03,21.340074395196126
BLZ.F,2022-06-06,22.701056759373945
BLZ.F,2022-06-07,20.80796050628873
BLZ.F,2022-06-08,23.87621481881842
BLZ.F,2022-06-09,21.414323635335
BLZ.F,2022-06-10,21.686243227873536
BLZ.F,2022-06-13,21.294312010986904
BLZ.F,2022-06-14,20.231952543508136
BLZ.F,2022-06-15,20.64973499867643
BLZ.F,2022-06-16,20.79777369261409
BLZ.F,2022-06-17,17.23482108137432
BLZ.F,2022-06-20,20.538655379831514
BLZ.F,2022-06-21,20.905712042362882
BLZ.F,2022-06-22,18.453717617861706
BLZ.F,2022-06-23,19.015022043547187
BLZ.F,2022-06-24,20.220907736245078
BLZ.F,2022-06-27,19.724516477777936
BLZ.F,2022-06-28,18.0098726276626
BLZ.F,2022-06-29,20.275737071669504
BLZ.F,2022-06-30,17.349325499513135
BLZ.F,2022-07-01,19.404872135832065
BLZ.F,2022-07-04,17.053633458788582
BLZ.F,2022-07-05,17.634152019478915
BLZ.F,2022-07-06,20.719209124975297
BLZ.F,2022-07-07,22.053460136749678
BLZ.F,2022-07-08,22.82795840784488
BLZ.F,2022-07-11,20.04193290947286
BLZ.F,2022-07-12,20.63833551378358
BLZ.F,2022-07-13,23.762315324730228
BLZ.F,2022-07-14,19.92300339611527
BLZ.F,2022-07-15,19.86413533897601
BLZ.F,2022-07-18,21.48165831135764
BLZ.F,2022-07-19,21.26096206247485
BLZ.F,2022-07-20,19.93942062190408
BLZ.F,2022-07-21,23.78171569757865
BLZ.F,2022-07-22,21.98565740317437
BLZ.F,2022-07-26,23.240113293844942
BLZ.F,2022-07-27,22.106715652065983
BLZ.F,2022-07-28,22.552875550910578
BLZ.F,2022-07-29,26.150823137868237
BLZ.F,2022-08-01,23.284817493337684
BLZ.F,2022-08-02,25.719413951847073
BLZ.F,2022-08-03,26.369583081657044
EB9.F,2022-01-03,12.526476029282687
EB9.F,2022-01-06,13.196508281938895
EB9.F,2022-01-07,13.130525468355987
EB9.F,2022-01-10,13.253858549477979
EB9.F,2022-01-12,13.459519463923602
EB9.F,2022-01-13,16.06555961292339
EB9.F,2022-01-14,13.879410209400017
EB9.F,2022-01-17,14.223139160567438
EB9.F,2022-01-19,13.627230661003479
EB9.F,2022-01-20,13.397298529709477
EB9.F,2022-01-21,15.02783595953262
EB9.F,2022-01-24,14.542482468569284
EB9.F,2022-02-02,13.189840415518045
EB9.F,2022-02-04,12.205845042118213
EB9.F,2022-02-07,12.556440165974715
EB9.F,2022-02-11,15.706462843338633
EB9.F,2022-02-14,15.095183207267185
EB9.F,2022-02-15,13.44157861585207
EB9.F,2022-02-18,13.38000737215114
EB9.F,2022-02-21,13.173096275813293
EB9.F,2022-02-22,15.521342882098075
EB9.F,2022-02-23,15.38018633098621
EB9.F,2022-02-28,14.636992196622879
EB9.F,2022-03-01,15.538423108971685
EB9.F,2022-03-02,15.194205593537436
EB9.F,2022-03-03,16.55865952455887
EB9.F,2022-03-04,18.462181596185115
EB9.F,2022-03-07,18.1326791765186
EB9.F,2022-03-08,15.32121079032619
EB9.F,2022-03-09,15.149250687674975
EB9.F,2022-03-10,15.82030137574725
EB9.F,2022-03-11,16.188356696797978
EB9.F,2022-03-14,18.462192771106583
EB9.F,2022-03-15,16.192800549267453
EB9.F,2022-03-16,16.12325591574432
EB9.F,2022-03-17,15.744342649695778
EB9.F,2022-03-18,16.338681168607806
EB9.F,2022-03-21,16.646733760938737
EB9.F,2022-03-22,19.124874039244094
EB9.F,2022-03-23,16.717234638883788
EB9.F,2022-03-24,18.495823810167852
EB9.F,2022-03-25,18.478390989923163
EB9.F,2022-03-28,19.101392441873887
EB9.F,2022-03-29,16.988449086781365
EB9.F,2022-03-30,17.237382318379794
EB9.F,2022-03-31,17.910697303933837
EB9.F,2022-04-01,18.857598028539822
EB9.F,2022-04-05,18.341349319265767
EB9.F,2022-04-07,16.27744143995124
EB9.F,2022-04-08,16.131049777445106
EB9.F,2022-04-11,18.07222078861643
EB9.F,2022-04-12,18.02175193671149
EB9.F,2022-04-13,17.710539564351308
EB9.F,2022-04-20,16.808204929512517
EB9.F,2022-04-21,14.340127062960358
EB9.F,2022-04-22,14.617480000578109
EB9.F,2022-04-26,13.704431514884725
EB9.F,2022-04-27,12.450870019886993
EB9.F,2022-04-29,15.879524863890335
EB9.F,2022-05-02,15.966903398330944
EB9.F,2022-05-03,16.334241853146477
EB9.F,2022-05-05,13.70756388153716
EB9.F,2022-05-10,14.192804148417048
EB9.F,2022-05-12,14.82432412640116
EB9.F,2022-05-17,14.513878618162046
EB9.F,2022-05-24,16.37117957932594
EB9.F,2022-05-30,16.523578316557682
EB9.F,2022-05-31,16.73695108677252
EB9.F,2022-06-02,14.562699635712807
EB9.F,2022-06-03,16.133085527070584
EB9.F,2022-06-16,15.102629157776066
EB9.F,2022-06-23,11.870855713982497
EB9.F,2022-06-24,11.06351634193639
EB9.F,2022-06-27,11.947915996439889
EB9.F,2022-06-30,13.4888780902296
EB9.F,2022-07-04,12.259568387040778
EB9.F,2022-07-18,11.622026883574799
EB9.F,2022-07-19,11.373481786719143
EB9.F,2022-07-25,13.011435755644916
EB9.F,2022-07-27,15.137311778850602
EB9.F,2022-07-28,14.299343493370193
EB9.F,2022-08-03,12.58820268198406
EW3.F,2022-01-04,113.53304204905315
EW3.F,2022-01-05,134.90582816383193
EW3.F,2022-01-06,111.23560562090427
EW3.F,2022-01-07,111.79781595815724
EW3.F,2022-01-10,102.51637235066093
EW3.F,2022-01-11,110.26858188741419
EW3.F,2022-01-12,109.4918282768078
EW3.F,2022-01-13,125.5615967305133
EW3.F,2022-01-14,101.50628564240104
EW3.F,2022-01-17,101.3962428444901
EW3.F,2022-01-18,101.62102316946562
EW3.F,2022-01-19,109.999753203194
EW3.F,2022-01-20,100.96311781396616
EW3.F,2022-01-21,110.31900785658101
EW3.F,2022-01-24,103.43334384864056
