Name,Date,Value
Copper,2022-05-04,88.55324985377202
Copper,2022-05-05,93.54514536430207
Copper,2022-05-06,98.30913748831875
Copper,2022-05-09,96.37581258032708
Copper,2022-05-10,79.33895869786285
Copper,2022-05-11,95.0840252222733
Copper,2022-05-12,79.84743859439878
Copper,2022-05-13,88.76622844532928
Copper,2022-05-16,92.96442877289451
Copper,2022-05-18,98.06466391981564
Copper,2022-05-19,93.18018357761429
Copper,2022-05-20,93.00250370017062
Copper,2022-05-24,94.27589473922094
Copper,2022-05-25,83.19070425442354
Copper,2022-05-26,97.5129303783207
Copper,2022-05-27,98.26765179622224
Copper,2022-05-30,84.68672443146886
Copper,2022-05-31,95.04617653583469
Copper,2022-06-01,96.35472621123515
Copper,2022-06-07,88.48578079811924
Copper,2022-06-08,92.79694916337748
Copper,2022-06-09,90.51640302005879
Copper,2022-06-10,90.048523667612
Copper,2022-06-13,81.74777395361737
Copper,2022-06-14,80.56350590354958
Copper,2022-06-15,94.6250077867029
Copper,2022-06-16,93.41063933354525
Copper,2022-06-17,81.71478896623546
Copper,2022-06-20,81.08233693709944
Copper,2022-06-21,86.80918124492493
Copper,2022-06-22,88.4832879498583
Copper,2022-06-23,81.24208709611172
Copper,2022-06-27,77.03972447711722
Copper,2022-06-28,82.18449919018879
Copper,2022-06-29,86.85155219126561
Copper,2022-06-30,78.16522330412272
Copper,2022-07-01,73.33302647867015
Copper,2022-07-04,88.81462863732223
Copper,2022-07-05,81.54956011137693
Copper,2022-07-06,82.75800468140635
Copper,2022-07-07,84.05507169604655
Copper,2022-07-08,83.68456024803879
Copper,2022-07-11,75.04263543637761
Copper,2022-07-12,80.5479485049303
Copper,2022-07-13,77.9542673353296
Copper,2022-07-14,79.92790634851701
Copper,2022-07-15,67.0314237315146
Copper,2022-07-18,70.30646659311694
Copper,2022-07-19,81.47758048273396
Copper,2022-07-20,80.07358101605708
Copper,2022-07-21,88.14887499689817
Copper,2022-07-22,79.06497789481324
Copper,2022-07-25,77.26954524588137
Copper,2022-07-26,72.85019586801351
Copper,2022-07-27,84.9699177456425
Copper,2022-07-28,79.85673522016882
Copper,2022-07-29,90.16110096029762
Copper,2022-08-01,83.96075832530816
Copper,2022-08-02,75.55209448654205
Copper,2022-08-03,88.27833605726681
Drug Manufacturers—Specialty & Generic,2022-01-03,104.54313800286741
Drug Manufacturers—Specialty & Generic,2022-01-04,110.57502956404151
Drug Manufacturers—Specialty & Generic,2022-01-05,116.1441997871311
Drug Manufacturers—Specialty & Generic,2022-01-07,113.99353403124175
Drug Manufacturers—Specialty & Generic,2022-01-10,111.72465758184781
Drug Manufacturers—Specialty & Generic,2022-01-12,110.1287738791851
Drug Manufacturers—Specialty & Generic,2022-01-13,107.96560619675449
Drug Manufacturers—Specialty & Generic,2022-01-14,118.37497697919379
Drug Manufacturers—Specialty & Generic,2022-01-18,105.69609333040373
Drug Manufacturers—Specialty & Generic,2022-01-19,120.11206762656568
Drug Manufacturers—Specialty & Generic,2022-01-20,113.93943696561445
Drug Manufacturers—Specialty & Generic,2022-01-21,114.71575437508679
Drug Manufacturers—Specialty & Generic,2022-01-24,107.20621934765565
Drug Manufacturers—Specialty & Generic,2022-01-25,123.29785421555792
Drug Manufacturers—Specialty & Generic,2022-01-26,125.30522667991171
Drug Manufacturers—Specialty & Generic,2022-01-27,116.66787145232095
Drug Manufacturers—Specialty & Generic,2022-01-28,106.66059666937025
Drug Manufacturers—Specialty & Generic,2022-01-31,101.01232685114529
Drug Manufacturers—Specialty & Generic,2022-02-07,112.74973227177432
Drug Manufacturers—Specialty & Generic,2022-02-08,108.07596697112142
Drug Manufacturers—Specialty & Generic,2022-02-09,111.34334911048866
Drug Manufacturers—Specialty & Generic,2022-02-10,111.66536836278297
Drug Manufacturers—Specialty & Generic,2022-02-11,105.15807273939384
Drug Manufacturers—Specialty & Generic,2022-02-14,109.31055814666762
Drug Manufacturers—Specialty & Generic,2022-02-15,106.89851062588397
Drug Manufacturers—Specialty & Generic,2022-02-16,111.46117274208198
Drug Manufacturers—Specialty & Generic,2022-02-17,109.24167457885012
Drug Manufacturers—Specialty & Generic,2022-02-18,106.5876504787762
Drug Manufacturers—Specialty & Generic,2022-02-22,109.09472866407887
Drug Manufacturers—Specialty & Generic,2022-02-23,112.48201905562263
Drug Manufacturers—Specialty & Generic,2022-02-24,101.29471007150573
Drug Manufacturers—Specialty & Generic,2022-02-25,115.0484323660135
Drug Manufacturers—Specialty & Generic,2022-03-01,103.87958499507452
Drug Manufacturers—Specialty & Generic,2022-03-02,102.95353926999987
Drug Manufacturers—Specialty & Generic,2022-03-03,98.09305333529198
Drug Manufacturers—Specialty & Generic,2022-03-04,102.32258586368376
Drug Manufacturers—Specialty & Generic,2022-03-07,100.68090639798703
Drug Manufacturers—Specialty & Generic,2022-03-08,121.1601371710548
Drug Manufacturers—Specialty & Generic,2022-03-09,117.8763247655961
Drug Manufacturers—Specialty & Generic,2022-03-10,118.92189933058334
Drug Manufacturers—Specialty & Generic,2022-03-11,117.86035363988702
Drug Manufacturers—Specialty & Generic,2022-03-14,101.6005743703002
Drug Manufacturers—Specialty & Generic,2022-03-15,91.14537150489677
Drug Manufacturers—Specialty & Generic,2022-03-16,86.27108130508944
Drug Manufacturers—Specialty & Generic,2022-03-17,95.1930063841736
Drug Manufacturers—Specialty & Generic,2022-03-18,108.35717823627382
Drug Manufacturers—Specialty & Generic,2022-03-22,104.62594749832991
Drug Manufacturers—Specialty & Generic,2022-03-24,104.71023622378969
Drug Manufacturers—Specialty & Generic,2022-03-25,100.5313727897691
Drug Manufacturers—Specialty & Generic,2022-03-29,97.81800523732201
Drug Manufacturers—Specialty & Generic,2022-03-30,109.61283621219532
Drug Manufacturers—Specialty & Generic,2022-03-31,111.37757009943597
Drug Manufacturers—Specialty & Generic,2022-04-01,99.93079511509116
Drug Manufacturers—Specialty & Generic,2022-04-05,99.6951129945269
Drug Manufacturers—Specialty & Generic,2022-04-06,97.20854575896061
Drug Manufacturers—Specialty & Generic,2022-04-07,88.91075716648896
Drug Manufacturers—Specialty & Generic,2022-04-08,93.59845121891611
Drug Manufacturers—Specialty & Generic,2022-04-11,94.988135230686
Drug Manufacturers—Specialty & Generic,2022-04-12,87.48576227716725
Drug Manufacturers—Specialty & Generic,2022-04-13,99.64248545985556
Drug Manufacturers—Specialty & Generic,2022-04-14,103.83234342879935
Drug Manufacturers—Specialty & Generic,2022-04-20,98.7163066482856
Drug Manufacturers—Specialty & Generic,2022-04-21,85.48467679694788
Drug Manufacturers—Specialty & Generic,2022-04-22,85.42963160653755
Drug Manufacturers—Specialty & Generic,2022-04-25,88.65153077197776
Drug Manufacturers—Specialty & Generic,2022-04-26,93.33744891939364
Drug Manufacturers—Specialty & Generic,2022-04-27,89.98541922731674
Drug Manufacturers—Specialty & Generic,2022-04-28,97.47971229398054
Drug Manufacturers—Specialty & Generic,2022-04-29,98.26421907129352
Drug Manufacturers—Specialty & Generic,2022-05-02,95.30188851288484
Drug Manufacturers—Specialty & Generic,2022-05-03,89.21472622548393
Drug Manufacturers—Specialty & Generic,2022-05-04,88.76760198326899
Drug Manufacturers—Specialty & Generic,2022-05-05,92.97413554683703
Drug Manufacturers—Specialty & Generic,2022-05-10,98.04863847293028
Drug Manufacturers—Specialty & Generic,2022-05-11,94.83623335998881
Drug Manufacturers—Specialty & Generic,2022-05-12,87.12486266356653
Drug Manufacturers—Specialty & Generic,2022-05-13,85.42603246949749
Drug Manufacturers—Specialty & Generic,2022-05-16,93.06015973737956
Drug Manufacturers—Specialty & Generic,2022-05-17,91.66363643910344
Drug Manufacturers—Specialty & Generic,2022-05-18,92.0988003639888
Drug Manufacturers—Specialty & Generic,2022-05-19,92.14739286254675
Drug Manufacturers—Specialty & Generic,2022-05-23,97.41231246238623
Drug Manufacturers—Specialty & Generic,2022-05-24,92.29841622467252
Drug Manufacturers—Specialty & Generic,2022-05-25,95.15999101398964
Drug Manufacturers—Specialty & Generic,2022-05-26,96.43401941106177
Drug Manufacturers—Specialty & Generic,2022-05-27,106.67336345433363
Drug Manufacturers—Specialty & Generic,2022-05-30,90.7594517615575
Drug Manufacturers—Specialty & Generic,2022-05-31,90.46526233553861
Drug Manufacturers—Specialty & Generic,2022-06-01,94.53869610374397
Drug Manufacturers—Specialty & Generic,2022-06-02,84.87932512837862
Drug Manufacturers—Specialty & Generic,2022-06-06,93.8825854908746
Drug Manufacturers—Specialty & Generic,2022-06-07,95.82610297971193
Drug Manufacturers—Specialty & Generic,2022-06-08,92.66072575545664
Drug Manufacturers—Specialty & Generic,2022-06-15,94.06994878009208
Drug Manufacturers—Specialty & Generic,2022-06-16,103.91179172067018
Drug Manufacturers—Specialty & Generic,2022-06-17,100.69115403049736
Drug Manufacturers—Specialty & Generic,2022-06-21,92.99324600765162
Drug Manufacturers—Specialty & Generic,2022-06-22,96.26470786479157
Drug Manufacturers—Specialty & Generic,2022-06-23,97.34487436137613
Drug Manufacturers—Specialty & Generic,2022-06-24,106.47693897593975
Drug Manufacturers—Specialty & Generic,2022-06-29,110.79332500396266
Drug Manufacturers—Specialty & Generic,2022-06-30,117.12690493904333
Drug Manufacturers—Specialty & Generic,2022-07-05,105.36226122157456
Drug Manufacturers—Specialty & Generic,2022-07-06,120.72069448724648
Drug Manufacturers—Specialty & Generic,2022-07-07,114.28709797231757
Drug Manufacturers—Specialty & Generic,2022-07-11,110.61196525522567
Drug Manufacturers—Specialty & Generic,2022-07-12,107.64727790784369
Drug Manufacturers—Specialty & Generic,2022-07-13,110.98977583516827
Drug Manufacturers—Specialty & Generic,2022-07-14,110.11701886282606
Drug Manufacturers—Specialty & Generic,2022-07-15,119.84290093871053
Drug Manufacturers—Specialty & Generic,2022-07-18,100.85652753937681
Drug Manufacturers—Specialty & Generic,2022-07-19,105.6666364667228
Drug Manufacturers—Specialty & Generic,2022-07-21,130.53006275565562
Drug Manufacturers—Specialty & Generic,2022-07-22,120.61172533286879
Drug Manufacturers—Specialty & Generic,2022-07-25,131.2820382834289
Drug Manufacturers—Specialty & Generic,2022-07-26,125.39633597988694
Drug Manufacturers—Specialty & Generic,2022-07-27,131.40229366814756
Drug Manufacturers—Specialty & Generic,2022-07-28,122.45764476635547
Drug Manufacturers—Specialty & Generic,2022-07-29,119.9876838176744
Drug Manufacturers—Specialty & Generic,2022-08-02,109.21245483770248
Drug Manufacturers—Specialty & Generic,2022-08-03,101.87329932152382
Electrical Equipment & Parts,2022-01-04,321.6574819254591
Electrical Equipment & Parts,2022-01-05,312.8741484201322
Electrical Equipment & Parts,2022-01-06,320.3485711684015
Electrical Equipment & Parts,2022-01-07,269.64969270850156
Electrical Equipment & Parts,2022-01-10,277.8810066388
Electrical Equipment & Parts,2022-01-11,267.8851183719882
Electrical Equipment & Parts,2022-01-12,289.6038877238746
Electrical Equipment & Parts,2022-01-13,271.29414411844925
Electrical Equipment & Parts,2022-01-14,258.261023165292
Electrical Equipment & Parts,2022-01-17,281.32236553268524
Electrical Equipment & Parts,2022-01-18,259.5483695133006
Electrical Equipment & Parts,2022-01-19,239.9648912932989
Electrical Equipment & Parts,2022-01-20,263.1770570316152
Electrical Equipment & Parts,2022-01-21,254.1794615683631
Electrical Equipment & Parts,2022-01-24,241.0756970824158
Electrical Equipment & Parts,2022-01-25,260.21949591435134
Electrical Equipment & Parts,2022-01-26,227.95571095597623
Electrical Equipment & Parts,2022-01-27,231.09366283356349
Electrical Equipment & Parts,2022-01-28,233.2262811911217
Electrical Equipment & Parts,2022-01-31,243.92622565783216
Electrical Equipment & Parts,2022-02-01,257.90734842701926
Electrical Equipment & Parts,2022-02-02,262.3791361114613
Electrical Equipment & Parts,2022-02-03,252.56673908369353
Electrical Equipment & Parts,2022-02-04,223.3303027364877
Electrical Equipment & Parts,2022-02-07,231.08455646933882
Electrical Equipment & Parts,2022-02-08,230.5374150556944
Electrical Equipment & Parts,2022-02-09,240.63469486090705
Electrical Equipment & Parts,2022-02-10,277.5981195427498
Electrical Equipment & Parts,2022-02-11,244.9288628077299
Electrical Equipment & Parts,2022-02-14,254.4266551007686
Electrical Equipment & Parts,2022-02-15,232.19202218329104
Electrical Equipment & Parts,2022-02-16,205.18892663939667
Electrical Equipment & Parts,2022-02-17,234.63878859238403
Electrical Equipment & Parts,2022-02-18,232.49807038660913
Electrical Equipment & Parts,2022-02-21,230.98268033261314
Electrical Equipment & Parts,2022-02-23,272.9700443613062
Electrical Equipment & Parts,2022-02-24,228.42443504761124
Electrical Equipment & Parts,2022-02-25,244.0952599194814
Electrical Equipment & Parts,2022-02-28,274.234942973394
Electrical Equipment & Parts,2022-03-01,245.76385650357344
Electrical Equipment & Parts,2022-03-02,270.34680103276395
Electrical Equipment & Parts,2022-03-03,258.2135802006199
Electrical Equipment & Parts,2022-03-04,254.09490043309023
Electrical Equipment & Parts,2022-03-07,273.3297520083603
Electrical Equipment & Parts,2022-03-08,238.93106739097772
Electrical Equipment & Parts,2022-03-09,282.66388760395563
Electrical Equipment & Parts,2022-03-10,262.6854332053077
Electrical Equipment & Parts,2022-03-11,254.84886866591853
Electrical Equipment & Parts,2022-03-14,250.03401317633518
Electrical Equipment & Parts,2022-03-15,242.20834822025637
Electrical Equipment & Parts,2022-03-16,247.64895036603824
Electrical Equipment & Parts,2022-03-17,304.4713975870991
Electrical Equipment & Parts,2022-03-18,305.681189747168
Electrical Equipment & Parts,2022-03-21,322.381358490353
Electrical Equipment & Parts,2022-03-22,285.36541577373777
Electrical Equipment & Parts,2022-03-23,289.0747674904432
Electrical Equipment & Parts,2022-03-24,303.6397485646891
Electrical Equipment & Parts,2022-03-25,301.3245985669937
Electrical Equipment & Parts,2022-03-28,249.42157194880338
Electrical Equipment & Parts,2022-03-29,256.54406717933824
Electrical Equipment & Parts,2022-03-30,257.6925215214565
Electrical Equipment & Parts,2022-04-01,241.16152026296007
Electrical Equipment & Parts,2022-04-04,245.3781221122905
Electrical Equipment & Parts,2022-04-05,235.65473318939766
Electrical Equipment & Parts,2022-04-06,258.22842310353707
Electrical Equipment & Parts,2022-04-07,234.91561134326776
Electrical Equipment & Parts,2022-04-08,216.58159617919148
Electrical Equipment & Parts,2022-04-11,247.16614869890958
Electrical Equipment & Parts,2022-04-12,239.96833939781922
Electrical Equipment & Parts,2022-04-13,237.9808818877082
Electrical Equipment & Parts,2022-04-14,260.59656722941304
Electrical Equipment & Parts,2022-04-19,255.57279261218616
Electrical Equipment & Parts,2022-04-20,271.5180343198396
Electrical Equipment & Parts,2022-04-21,253.34213344433
Electrical Equipment & Parts,2022-04-22,262.49191024455445
Electrical Equipment & Parts,2022-04-26,226.68604352043627
Electrical Equipment & Parts,2022-04-27,232.0826183127618
Electrical Equipment & Parts,2022-04-28,239.00407644324483
Electrical Equipment & Parts,2022-04-29,247.25823285830288
Electrical Equipment & Parts,2022-05-02,254.3471594655206
Electrical Equipment & Parts,2022-05-03,256.47465488783195
Electrical Equipment & Parts,2022-05-04,299.35227471033613
Electrical Equipment & Parts,2022-05-05,313.3201427454279
Electrical Equipment & Parts,2022-05-06,317.69795524429423
Electrical Equipment & Parts,2022-05-09,319.934501871462
Electrical Equipment & Parts,2022-05-10,288.55749016412244
Electrical Equipment & Parts,2022-05-11,298.44239369931614
Electrical Equipment & Parts,2022-05-12,267.9436626458885
Electrical Equipment & Parts,2022-05-13,300.13025246710316
Electrical Equipment & Parts,2022-05-16,299.65149110432606
Electrical Equipment & Parts,2022-05-17,299.76748146855186
Electrical Equipment & Parts,2022-05-18,280.5024462821111
Electrical Equipment & Parts,2022-05-19,316.8110529552447
Electrical Equipment & Parts,2022-05-20,263.88993138810696
Electrical Equipment & Parts,2022-05-23,293.15667891015835
Electrical Equipment & Parts,2022-05-24,264.2146651460411
Electrical Equipment & Parts,2022-05-25,277.39675650123183
Electrical Equipment & Parts,2022-05-26,284.8894162106479
Electrical Equipment & Parts,2022-05-27,274.65136858631803
Electrical Equipment & Parts,2022-05-30,306.73745143750733
Electrical Equipment & Parts,2022-05-31,309.1606218642521
Electrical Equipment & Parts,2022-06-01,255.58611025622488
Electrical Equipment & Parts,2022-06-02,310.48230305837785
Electrical Equipment & Parts,2022-06-03,320.3251867424923
Electrical Equipment & Parts,2022-06-06,312.38982181809297
Electrical Equipment & Parts,2022-06-07,350.9878834432215
Electrical Equipment & Parts,2022-06-08,308.19624294074214
Electrical Equipment & Parts,2022-06-09,344.72426611990176
Electrical Equipment & Parts,2022-06-10,332.51691812104605
Electrical Equipment & Parts,2022-06-13,298.74817056442635
Electrical Equipment & Parts,2022-06-14,284.8438912577765
Electrical Equipment & Parts,2022-06-15,292.216131871673
Electrical Equipment & Parts,2022-06-16,290.1399113442518
Electrical Equipment & Parts,2022-06-17,266.1227073982229
Electrical Equipment & Parts,2022-06-20,252.64824643668285
Electrical Equipment & Parts,2022-06-21,252.60669451334206
Electrical Equipment & Parts,2022-06-22,230.49960475064367
Electrical Equipment & Parts,2022-06-23,269.19594646757616
Electrical Equipment & Parts,2022-06-24,261.8978268816951
Electrical Equipment & Parts,2022-06-27,234.39409695643045
Electrical Equipment & Parts,2022-06-28,262.6552225133789
Electrical Equipment & Parts,2022-06-29,259.9485760176621
Electrical Equipment & Parts,2022-06-30,237.27761911648813
Electrical Equipment & Parts,2022-07-01,250.00865287508987
Electrical Equipment & Parts,2022-07-04,237.65973324966635
Electrical Equipment & Parts,2022-07-05,255.15875519178923
Electrical Equipment & Parts,2022-07-06,220.14293914742373
Electrical Equipment & Parts,2022-07-07,227.10354727590249
Electrical Equipment & Parts,2022-07-08,229.22616879628478
Electrical Equipment & Parts,2022-07-11,235.01032590722724
Electrical Equipment & Parts,2022-07-12,250.64259921613964
Electrical Equipment & Parts,2022-07-13,247.1898883496331
Electrical Equipment & Parts,2022-07-14,270.7036644926337
Electrical Equipment & Parts,2022-07-15,239.08211422907877
Electrical Equipment & Parts,2022-07-19,280.44371141348915
Electrical Equipment & Parts,2022-07-20,298.0794030793622
Electrical Equipment & Parts,2022-07-21,244.6366035574198
Electrical Equipment & Parts,2022-07-22,251.93185615756943
Electrical Equipment & Parts,2022-07-25,285.0635899401402
Electrical Equipment & Parts,2022-07-26,284.6240131078632
Electrical Equipment & Parts,2022-07-27,298.44591648298626
Electrical Equipment & Parts,2022-07-28,304.34468223138674
Electrical Equipment & Parts,2022-07-29,344.9683891244742
Electrical Equipment & Parts,2022-08-01,336.97218964729063
Electrical Equipment & Parts,2022-08-02,285.19668147604926
Electrical Equipment & Parts,2022-08-03,288.861287439436
Electronic Gaming & Multimedia,2022-01-03,179.45708485422062
Electronic Gaming & Multimedia,2022-01-04,181.8767766572967
Electronic Gaming & Multimedia,2022-01-05,178.9238451524975
Electronic Gaming & Multimedia,2022-01-06,176.4471182947248
Electronic Gaming & Multimedia,2022-01-07,169.48595495325793
Electronic Gaming & Multimedia,2022-01-10,274.709056712494
Electronic Gaming & Multimedia,2022-01-11,173.2525875584706
Electronic Gaming & Multimedia,2022-01-12,181.8962325573246
Electronic Gaming & Multimedia,2022-01-13,192.9107610696317
Electronic Gaming & Multimedia,2022-01-14,170.94129888102762
Electronic Gaming & Multimedia,2022-01-17,195.10829384470316
Electronic Gaming & Multimedia,2022-01-18,194.34770859471234
Electronic Gaming & Multimedia,2022-01-19,167.632819873097
Electronic Gaming & Multimedia,2022-01-20,190.74735797755127
Electronic Gaming & Multimedia,2022-01-21,187.33438532916549
Electronic Gaming & Multimedia,2022-01-24,185.1531816949921
Electronic Gaming & Multimedia,2022-01-25,176.98619664372706
Electronic Gaming & Multimedia,2022-01-26,188.58782207264477
Electronic Gaming & Multimedia,2022-01-27,276.5152267889281
Electronic Gaming & Multimedia,2022-01-28,180.6239435772345
Electronic Gaming & Multimedia,2022-01-31,193.43275577203894
Electronic Gaming & Multimedia,2022-02-01,173.89518536455847
Electronic Gaming & Multimedia,2022-02-02,199.61288480536038
Electronic Gaming & Multimedia,2022-02-03,181.05664021809628
Electronic Gaming & Multimedia,2022-02-04,195.70070123852625
Electronic Gaming & Multimedia,2022-02-07,177.95836858707654
Electronic Gaming & Multimedia,2022-02-08,184.472037616622
Electronic Gaming & Multimedia,2022-02-09,197.25667896161184
Electronic Gaming & Multimedia,2022-02-10,191.88209031197104
Electronic Gaming & Multimedia,2022-02-11,207.94880366152057
Electronic Gaming & Multimedia,2022-02-14,183.81861689458697
Electronic Gaming & Multimedia,2022-02-15,182.42845315160696
Electronic Gaming & Multimedia,2022-02-16,183.68105058060019
Electronic Gaming & Multimedia,2022-02-17,197.87111900812334
Electronic Gaming & Multimedia,2022-02-18,187.98028752202697
Electronic Gaming & Multimedia,2022-02-21,201.66712630102327
Electronic Gaming & Multimedia,2022-02-22,204.4041523073393
Electronic Gaming & Multimedia,2022-02-23,221.390317019564
Electronic Gaming & Multimedia,2022-02-24,181.01684402722626
Electronic Gaming & Multimedia,2022-02-25,219.2850324687975
Electronic Gaming & Multimedia,2022-02-28,212.3530009219922
Electronic Gaming & Multimedia,2022-03-01,204.04463164967981
Electronic Gaming & Multimedia,2022-03-02,195.69677482805307
Electronic Gaming & Multimedia,2022-03-03,220.43517306191424
Electronic Gaming & Multimedia,2022-03-04,211.48639850013743
Electronic Gaming & Multimedia,2022-03-07,196.80916823118534
Electronic Gaming & Multimedia,2022-03-08,207.43213116351393
Electronic Gaming & Multimedia,2022-03-09,288.32622234074796
Electronic Gaming & Multimedia,2022-03-10,317.60306898884505
Electronic Gaming & Multimedia,2022-03-11,207.3352704475231
Electronic Gaming & Multimedia,2022-03-14,207.53208752715426
Electronic Gaming & Multimedia,2022-03-15,198.22761165890353
Electronic Gaming & Multimedia,2022-03-16,318.4267492577872
Electronic Gaming & Multimedia,2022-03-17,193.8545042716107
Electronic Gaming & Multimedia,2022-03-18,362.9107012895885
Electronic Gaming & Multimedia,2022-03-21,212.04852751571102
Electronic Gaming & Multimedia,2022-03-22,195.616739438881
Electronic Gaming & Multimedia,2022-03-23,233.44760746721215
Electronic Gaming & Multimedia,2022-03-24,298.96340735037666
Electronic Gaming & Multimedia,2022-03-25,216.8801695842342
Electronic Gaming & Multimedia,2022-03-28,210.53476935013566
Electronic Gaming & Multimedia,2022-03-29,294.47857109529554
Electronic Gaming & Multimedia,2022-03-30,219.32647702753053
Electronic Gaming & Multimedia,2022-03-31,202.49359584825766
Electronic Gaming & Multimedia,2022-04-01,287.108949266178
Electronic Gaming & Multimedia,2022-04-04,227.3598369309455
Electronic Gaming & Multimedia,2022-04-05,196.50117528296957
Electronic Gaming & Multimedia,2022-04-06,299.36993491633945
Electronic Gaming & Multimedia,2022-04-07,263.8963604955746
Electronic Gaming & Multimedia,2022-04-08,298.3777877697974
Electronic Gaming & Multimedia,2022-04-11,207.12207675522663
Electronic Gaming & Multimedia,2022-04-12,248.98545867998362
Electronic Gaming & Multimedia,2022-04-13,300.62466844149253
Electronic Gaming & Multimedia,2022-04-14,201.05951495789856
Electronic Gaming & Multimedia,2022-04-19,335.21581228622136
Electronic Gaming & Multimedia,2022-04-20,220.29597345385136
Electronic Gaming & Multimedia,2022-04-21,352.36649318349396
Electronic Gaming & Multimedia,2022-04-22,279.81970860347246
Electronic Gaming & Multimedia,2022-04-25,247.99075041351526
Electronic Gaming & Multimedia,2022-04-26,196.2743341388579
Electronic Gaming & Multimedia,2022-04-27,288.3283673513328
Electronic Gaming & Multimedia,2022-04-28,230.34775387198113
Electronic Gaming & Multimedia,2022-04-29,195.36772704967763
Electronic Gaming & Multimedia,2022-05-02,283.424451061397
Electronic Gaming & Multimedia,2022-05-03,213.11650453758608
Electronic Gaming & Multimedia,2022-05-04,265.55573550383826
Electronic Gaming & Multimedia,2022-05-05,201.79780568617392
Electronic Gaming & Multimedia,2022-05-06,265.25821133687145
Electronic Gaming & Multimedia,2022-05-09,212.95955937542087
Electronic Gaming & Multimedia,2022-05-10,248.39017057871322
Electronic Gaming & Multimedia,2022-05-11,263.64781098812995
Electronic Gaming & Multimedia,2022-05-12,256.10828957449166
Electronic Gaming & Multimedia,2022-05-13,217.17609455139797
Electronic Gaming & Multimedia,2022-05-16,272.848237150437
Electronic Gaming & Multimedia,2022-05-17,257.37415272341457
Electronic Gaming & Multimedia,2022-05-18,225.6848345931058
Electronic Gaming & Multimedia,2022-05-19,257.77652935090424
Electronic Gaming & Multimedia,2022-05-20,264.8312662463746
Electronic Gaming & Multimedia,2022-05-23,253.47011205222532
Electronic Gaming & Multimedia,2022-05-24,249.86554462145926
Electronic Gaming & Multimedia,2022-05-25,224.28529141943378
Electronic Gaming & Multimedia,2022-05-26,217.7736282798365
Electronic Gaming & Multimedia,2022-05-27,295.51104860495093
Electronic Gaming & Multimedia,2022-05-30,209.1200475742884
Electronic Gaming & Multimedia,2022-05-31,295.45870555387063
Electronic Gaming & Multimedia,2022-06-01,267.2130514345612
Electronic Gaming & Multimedia,2022-06-02,287.3674086239168
Electronic Gaming & Multimedia,2022-06-03,269.3893879650369
Electronic Gaming & Multimedia,2022-06-06,225.76199018904387
Electronic Gaming & Multimedia,2022-06-07,279.2499060032099
Electronic Gaming & Multimedia,2022-06-08,207.04252087041402
Electronic Gaming & Multimedia,2022-06-09,253.24628208005018
Electronic Gaming & Multimedia,2022-06-10,219.25770845336112
Electronic Gaming & Multimedia,2022-06-13,257.43885366349133
Electronic Gaming & Multimedia,2022-06-14,251.1525059580843
Electronic Gaming & Multimedia,2022-06-15,212.1064742383357
Electronic Gaming & Multimedia,2022-06-16,214.01187598899136
Electronic Gaming & Multimedia,2022-06-17,198.02392037451705
Electronic Gaming & Multimedia,2022-06-20,315.6972549526779
Electronic Gaming & Multimedia,2022-06-21,249.47905730422664
Electronic Gaming & Multimedia,2022-06-22,176.03663864614666
Electronic Gaming & Multimedia,2022-06-23,199.3404490784275
Electronic Gaming & Multimedia,2022-06-24,182.84997809974774
Electronic Gaming & Multimedia,2022-06-27,193.60367559412418
Electronic Gaming & Multimedia,2022-06-28,209.33550568831743
Electronic Gaming & Multimedia,2022-06-29,276.9405754835674
Electronic Gaming & Multimedia,2022-06-30,299.152336475436
Electronic Gaming & Multimedia,2022-07-01,254.50235920446613
Electronic Gaming & Multimedia,2022-07-04,241.21626612432004
Electronic Gaming & Multimedia,2022-07-05,247.0814862243709
Electronic Gaming & Multimedia,2022-07-06,291.9729122679909
Electronic Gaming & Multimedia,2022-07-07,253.70116021674852
Electronic Gaming & Multimedia,2022-07-08,295.027715907343
Electronic Gaming & Multimedia,2022-07-11,270.979120422261
Electronic Gaming & Multimedia,2022-07-12,275.52845753409133
Electronic Gaming & Multimedia,2022-07-13,344.971928537091
Electronic Gaming & Multimedia,2022-07-14,288.93926727040787
Electronic Gaming & Multimedia,2022-07-15,261.28193370380626
Electronic Gaming & Multimedia,2022-07-18,187.2483114166406
Electronic Gaming & Multimedia,2022-07-19,254.74640908208085
Electronic Gaming & Multimedia,2022-07-20,292.2083556958947
Electronic Gaming & Multimedia,2022-07-21,283.0614213899043
Electronic Gaming & Multimedia,2022-07-22,225.17345999156254
Electronic Gaming & Multimedia,2022-07-25,263.3561844494544
Electronic Gaming & Multimedia,2022-07-26,186.8861189165882
Electronic Gaming & Multimedia,2022-07-27,307.02965354308134
Electronic Gaming & Multimedia,2022-07-28,217.51322860398722
Electronic Gaming & Multimedia,2022-07-29,252.05015082572777
Electronic Gaming & Multimedia,2022-08-01,302.5044204996539
Electronic Gaming & Multimedia,2022-08-02,297.4205561030397
Electronic Gaming & Multimedia,2022-08-03,226.19173701812176
Energy,2022-01-03,223.1502043993309
Energy,2022-01-04,231.76285228058595
Energy,2022-01-05,192.35962246301585
Energy,2022-01-06,152.2369668488235
Energy,2022-01-07,162.63986003420086
Energy,2022-01-10,157.43798252092486
Energy,2022-01-11,215.77265409243074
